"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"HUWE1",-0.191297459248191,8.01026172042405,-3.63346035712508,0.000500816224720749,0.0040214921433421,-0.450442977503601,"HUWE1"
"WFDC2",-0.0610156179546308,6.62068595482944,-3.63344176384078,0.000500847034129798,0.0040214921433421,-0.450499823412764,"WFDC2"
"HS.36053",-0.108916924141528,6.64051370469959,-3.63302013701346,0.000501546161148743,0.00402608592261715,-0.451788823390621,"HS.36053"
"BCAS1",0.667063261272993,10.3110246346062,3.63282479332984,0.000501870387580576,0.00402766868007703,-0.452385993702764,"BCAS1"
"NOS1",-0.118345920734181,6.56796835638979,-3.63109762149317,0.000504745782226863,0.00404971938663416,-0.45766502023552,"NOS1"
"KCTD16",-0.292996402982578,7.26755989444252,-3.63082952215258,0.000505193515066047,0.00405228603937087,-0.458484296594142,"KCTD16"
"PCDHB10",-0.15886073531361,6.96013844775451,-3.63004320616932,0.000506508860838796,0.00406174341875039,-0.460886930341647,"PCDHB10"
"ZNF334",-0.0955753706962819,7.02305169068184,-3.62997159314457,0.000506628816332462,0.00406174341875039,-0.461105729934747,"ZNF334"
"AKNA",0.188663436739182,7.26545528695295,3.62953175407051,0.000507366161646368,0.00406662637779769,-0.462449505838074,"AKNA"
"RAB6A",-0.372756502019545,9.03957051773093,-3.62931686996091,0.000507726763603963,0.00406848796922286,-0.463105968270713,"RAB6A"
"LAPTM4B",-0.360569818235387,8.92254044928105,-3.62917697684189,0.000507961652325307,0.00406925336047238,-0.463533321554908,"LAPTM4B"
"LOC653855",-0.117139426022089,6.64287705517225,-3.62910710148588,0.000508079015796519,0.00406925336047238,-0.46374677635486,"LOC653855"
"LOC648149",-0.38616550771443,7.3831639321652,-3.62846771564342,0.000509154133053423,0.00407683405349672,-0.465699834378511,"LOC648149"
"ANKRD56",-0.0836333831282978,6.55108724191082,-3.62806572807383,0.000509831175244124,0.00408066133549939,-0.466927615775327,"ANKRD56"
"MAPKAP1",0.0823644559887242,7.06701265796341,3.62802631630694,0.000509897600012682,0.00408066133549939,-0.46704798509389,"MAPKAP1"
"LOC649812",0.0446338606117322,6.51124322135666,3.62791637967742,0.000510082931165149,0.00408066133549939,-0.467383742843187,"LOC649812"
"LOC646644",-0.0302060289845096,6.50927137102042,-3.62787836530418,0.000510147030680885,0.00408066133549939,-0.467499840980058,"LOC646644"
"LSM3",-0.260633343106953,9.23913347216239,-3.62768392128664,0.000510475020261285,0.00408165707617237,-0.468093671127759,"LSM3"
"FAM27L",-0.105770605289746,6.61064848557141,-3.62765191270797,0.000510529031767301,0.00408165707617237,-0.468191422877196,"FAM27L"
"RIT2",-0.369241123974723,8.03272567124511,-3.62721202902465,0.000511271844952939,0.0040855771315346,-0.469534732690157,"RIT2"
"STX1B",-0.0540455321720001,6.514265115725,-3.6272062623272,0.000511281589749951,0.0040855771315346,-0.469552342180488,"STX1B"
"LOC90624",-0.243514239319028,7.25452332338316,-3.6271326516597,0.000511405995518274,0.0040855771315346,-0.469777121857345,"LOC90624"
"TMX1",0.296121925022527,8.30856763670321,3.6263828430139,0.000512674849922539,0.00409468197091068,-0.472066577037041,"TMX1"
"FCAMR",0.0377009329139737,6.49455554908236,3.62629384290349,0.000512825657700359,0.00409485474788448,-0.472338306675226,"FCAMR"
"EDNRA",0.214971883353921,7.17995674024362,3.62616547846343,0.000513043241285959,0.00409556050082218,-0.472730212811419,"EDNRA"
"SLC6A9",0.154654039380572,7.02510718353066,3.62580086305268,0.000513661759576564,0.00409946570457631,-0.473843357553261,"SLC6A9"
"LOC729417",0.184517480434688,7.00234146407542,3.62561839571332,0.000513971555447787,0.00410090569033346,-0.474400387787409,"LOC729417"
"AQP7",-0.146841656611469,6.62600435983246,-3.62552882004683,0.000514123703357144,0.00410108741731793,-0.474673834208629,"AQP7"
"TLX3",0.0545070136512189,6.53141022518143,3.62444387105306,0.000515969934644664,0.00411476685883535,-0.477985466780056,"TLX3"
"GSTO1",-0.175087207401829,9.97312146553521,-3.6243686305512,0.000516098202862124,0.00411476685883535,-0.478215100535026,"GSTO1"
"TIMM8A",-0.170032572007845,7.34432794587238,-3.62410502102906,0.000516547837152056,0.00411731617745039,-0.479019609499622,"TIMM8A"
"NKD2",-0.304491875176424,8.31254857853034,-3.62366830844158,0.000517293549511602,0.00412222360973298,-0.480352320704196,"NKD2"
"SH3BP4",0.2532598212767,8.43023935548618,3.62287309230565,0.000518654055285177,0.00413191340383404,-0.48277878383729,"SH3BP4"
"PTPRC",0.0256552423423795,6.50385684229062,3.622739534483,0.000518882887561449,0.00413191340383404,-0.483186275532414,"PTPRC"
"MKNK2",0.571355578852442,9.09103826332497,3.62272923134659,0.00051890054450042,0.00413191340383404,-0.483217710486269,"MKNK2"
"KIAA1468",-0.356280294152668,8.40051227761554,-3.6224986512733,0.000519295849101451,0.00413402270630738,-0.48392119576265,"KIAA1468"
"GTF2B",-0.190448343984152,7.85095504348706,-3.62240076127332,0.000519463757418275,0.00413432114239501,-0.484219842478133,"GTF2B"
"LAMB2L",-0.109367963234297,6.83312079389076,-3.62177521261495,0.000520537964231324,0.00414183068929041,-0.486128157451391,"LAMB2L"
"CARD11",0.210977960924454,7.069336972201,3.62164953342341,0.000520754037916231,0.00414195473012278,-0.486511529734587,"CARD11"
"UQCRFS1",-0.385096458668961,10.4852212254485,-3.6216141561828,0.000520814875529003,0.00414195473012278,-0.486619442918623,"UQCRFS1"
"PCGF3",-0.167673420844927,6.75041866317855,-3.62146357311356,0.000521073906104685,0.00414297537585115,-0.487078766630446,"PCGF3"
"MGC39606",-0.11772710251718,6.73342015315252,-3.62137527588439,0.000521225850497243,0.0041431442980849,-0.487348093533272,"MGC39606"
"SSTR2",0.344393112144708,9.80207102084984,3.620713720555,0.000522365613615429,0.0041498889659535,-0.489365843054718,"SSTR2"
"PRRG2",0.251341237281061,6.95838398456874,3.62071070063069,0.000522370821928103,0.0041498889659535,-0.489375053256505,"PRRG2"
"LOC100130341",-0.0520748082590421,6.50239502658579,-3.62065488486551,0.000522467093473831,0.0041498889659535,-0.489545279882689,"LOC100130341"
"MSRA",-0.185347045317602,8.36384447681464,-3.61976678109644,0.000524001172552075,0.00416065321780796,-0.492253566056025,"MSRA"
"TMEM126A",-0.325150623728486,8.91691862819535,-3.61971843627398,0.000524084804375622,0.00416065321780796,-0.492400980944113,"TMEM126A"
"FDX1L",-0.206110289606418,8.4778519415242,-3.61950393448426,0.000524456024493628,0.0041623832784315,-0.493055031349678,"FDX1L"
"PARK2",-0.085994734583851,6.62550157999705,-3.61938248746414,0.000524666313318204,0.0041623832784315,-0.493425330744462,"PARK2"
"FGFBP3",-0.163697378596565,6.70223260783918,-3.61936497518038,0.000524696642921522,0.0041623832784315,-0.49347872604893,"FGFBP3"
"LOC649313",0.0837716609323378,6.6260603808089,3.61912162347657,0.00052511827725015,0.00416468586160364,-0.494220691488069,"LOC649313"
"LIN28B",-0.169416806810657,6.82740401362349,-3.61879928846505,0.000525677254599077,0.00416659158035582,-0.495203418552893,"LIN28B"
"ZDHHC17",-0.294499719696139,9.18331051016809,-3.61871335658713,0.000525826368788683,0.00416659158035582,-0.49546539516736,"ZDHHC17"
"TFB2M",-0.249773814186612,7.74909853829925,-3.61868307273979,0.000525878928725826,0.00416659158035582,-0.495557719115983,"TFB2M"
"SASH1",0.448672514168059,10.2265678879425,3.61867996713545,0.000525884319022197,0.00416659158035582,-0.495567186893382,"SASH1"
"CCDC61",0.0523046127163642,6.58424389239756,3.61841580391039,0.000526343010681852,0.00416918376776979,-0.496372496726732,"CCDC61"
"HS.537451",0.113052181793658,7.01659196471461,3.6181186450998,0.000526859449913098,0.00417223196658636,-0.497278345255101,"HS.537451"
"F10",0.0510797372229712,6.57304368145784,3.6179375692729,0.000527174381795691,0.00417272586205139,-0.497830304838385,"F10"
"OSAP",0.141642306063446,7.06209668475693,3.61793141919726,0.000527185081309647,0.00417272586205139,-0.497849051302338,"OSAP"
"EIF3B",0.275854745219501,10.0458768755185,3.61745749894298,0.000528010198574576,0.00417821350344834,-0.499293572508412,"EIF3B"
"LOC646129",-0.0713365142614348,6.55063085225003,-3.61701969597404,0.000528773523866276,0.00418320955991039,-0.500627889103828,"LOC646129"
"BRWD3",0.0796720064862582,6.68593231146625,3.61595205686437,0.000530639388432804,0.00419692330671654,-0.503881316531993,"BRWD3"
"PBLD",-0.0633005685191366,6.67223773509183,-3.61538588478988,0.000531631397580005,0.00420372045479824,-0.505606344403104,"PBLD"
"NR0B1",0.109073246205848,6.80783032409164,3.61526238498941,0.000531848019634401,0.00420438459411734,-0.505982601588388,"NR0B1"
"SEC14L3",-0.0532525937110666,6.55199819368525,-3.61444791039899,0.00053327873151051,0.00421404971185051,-0.50846377127356,"SEC14L3"
"LOC441876",0.23786845418465,11.9425243976151,3.61441506054093,0.000533336512427263,0.00421404971185051,-0.508563834989449,"LOC441876"
"MANBAL",-0.198556881250187,8.70743176902212,-3.61427522720422,0.000533582537357772,0.00421494304366842,-0.508989773152469,"MANBAL"
"ABI1",-0.219941924220384,8.1316635156983,-3.61419309125813,0.000533727098857283,0.00421503463721372,-0.50923995725924,"ABI1"
"ERC2",-0.611424046574534,8.6150679435882,-3.61403361297959,0.000534007891204561,0.00421620178111696,-0.509725712821441,"ERC2"
"IL1R1",0.243640064064613,6.96915927031017,3.61383724278072,0.00053435383165728,0.00421749533207683,-0.510323816928512,"IL1R1"
"RHOF",-0.0905837799374005,6.65974185297291,-3.61378958831409,0.000534437815424373,0.00421749533207683,-0.510468959396813,"RHOF"
"LOC651558",0.129231525708298,6.74574128224587,3.6129318903856,0.000535951522934603,0.00422838807292855,-0.51308104245839,"LOC651558"
"U2AF1L4",-0.123041997890367,7.11575410423308,-3.61278050798203,0.000536219112460061,0.00422867018791781,-0.513542025931726,"U2AF1L4"
"FAM60A",0.163159396935971,6.8308621884418,3.612760734451,0.000536254074303773,0.00422867018791781,-0.513602238472269,"FAM60A"
"SUSD3",0.171402168012108,6.86870201683381,3.61219042665973,0.000537263375303987,0.00423557547802447,-0.515338787593227,"SUSD3"
"PSMA7",-0.101115814447513,6.6488456913577,-3.61117572322186,0.000539063606648602,0.00424793966473444,-0.518428014813416,"PSMA7"
"DAP",0.230410273685034,7.46369207925594,3.61114731354928,0.000539114091883384,0.00424793966473444,-0.518514498224981,"DAP"
"VPS13C",-0.0914082125984494,6.87393001498779,-3.61107999993717,0.000539233729050201,0.00424793966473444,-0.518719409298956,"VPS13C"
"LOC730465",-0.0711196735752857,6.62985430329025,-3.61089977845166,0.000539554162659922,0.00424940793945827,-0.519268012860763,"LOC730465"
"MPND",-0.0891487390126944,6.6781971217943,-3.61062210468731,0.000540048220286801,0.00425224256907392,-0.520113228502515,"MPND"
"MGC87895",0.227258537902763,8.75028989144685,3.61018481816242,0.000540827143849841,0.00425731821704494,-0.521444199241609,"MGC87895"
"CTRL",0.153227639546444,6.89654198565375,3.60998772800705,0.000541178562510637,0.00425902691946057,-0.522044046236564,"CTRL"
"BARHL2",0.0641259725405625,6.58652028643737,3.60919718293798,0.000542590312618707,0.00426907741623555,-0.524449850928768,"BARHL2"
"UBR7",-0.152227564841075,8.42886017387099,-3.60847237380841,0.000543887744491497,0.00427822369736488,-0.52665528053994,"UBR7"
"ATP2B1",-0.563540234440749,9.22170559107239,-3.60834481189911,0.000544116389106916,0.00427896044026029,-0.527043390191515,"ATP2B1"
"TK2",0.101726962810444,7.12207657435088,3.60800266269658,0.000544730115274436,0.0042827243686011,-0.52808433824941,"TK2"
"EIF4H",-0.339685239233075,10.5525472211229,-3.60778821405438,0.000545115115101706,0.00428468860618004,-0.528736737177002,"EIF4H"
"HS.311855",0.159534727046003,7.13418564669933,3.60760350106935,0.000545446937597113,0.00428623399152913,-0.529298651943863,"HS.311855"
"RAB14",-0.14098492215104,6.8481146133513,-3.60697615322258,0.000546575351691415,0.00429403683980616,-0.531206953500177,"RAB14"
"RNU11",0.152819012055465,6.89847666391556,3.60636128886654,0.000547683462404451,0.00430167635238382,-0.533077055250471,"RNU11"
"BDH2",0.263793958465294,7.26705319323248,3.60549961702459,0.000549239960419922,0.00431283298125131,-0.53569744076455,"BDH2"
"FLJ12078",0.429565392265665,8.44432393379869,3.6049910067706,0.000550160668984655,0.00431875233118016,-0.537243941953132,"FLJ12078"
"WASH3P",-0.0590977957578582,6.55047295061479,-3.60488569809619,0.000550351486401983,0.00431875233118016,-0.53756412861564,"WASH3P"
"LOC651576",0.0495299602961596,6.626518952291,3.60485754756563,0.00055040250529867,0.00431875233118016,-0.537649718021356,"LOC651576"
"GTPBP8",-0.122114217753563,7.1166297559538,-3.60449500302325,0.000551059968012312,0.00432284112496667,-0.538751963215752,"GTPBP8"
"CRX",0.0527927389804761,6.5727310891087,3.60419724140192,0.000551600506660233,0.0043260109008237,-0.539657190281922,"CRX"
"NP",0.306621215664301,7.55730992488447,3.60406170078948,0.000551846725689711,0.00432687143318422,-0.540069230735506,"NP"
"PIGB",-0.208521909529914,7.28598965346266,-3.60390433785372,0.000552132717407177,0.00432804330905231,-0.540547596867983,"PIGB"
"TRIM25",0.18493717457313,7.27169805684729,3.60341863335553,0.00055301632550178,0.00433389802680011,-0.542023992636298,"TRIM25"
"TOX3",-0.172968810903291,6.85066145897807,-3.60319619135452,0.000553421446715396,0.00433600095424569,-0.542700102671152,"TOX3"
"KLHL9",-0.281984838868063,8.90975131292929,-3.60310293806117,0.000553591367550727,0.00433626052665136,-0.542983536286581,"KLHL9"
"KLKB1",0.286353608342331,7.45545772811257,3.60280848943584,0.000554128220242109,0.00433939342432679,-0.543878448094947,"KLKB1"
"SLC5A8",0.462710467596068,8.60216459116759,3.60241666698769,0.000554843376063704,0.00434309128452964,-0.545069226261139,"SLC5A8"
"ASPRV1",0.15155938102676,7.11872086694744,3.60239965921012,0.000554874438559781,0.00434309128452964,-0.545120912120787,"ASPRV1"
"NT5C2",0.285332094815825,10.3662668521394,3.60174847964708,0.000556064975962908,0.00435133540805337,-0.547099687694657,"NT5C2"
"TCEA1",0.415308072283416,8.43853060140209,3.60095793342632,0.000557513573783043,0.00436078488117118,-0.549501625500794,"TCEA1"
"LOC727865",0.260234609259237,9.00257273827912,3.60093934979792,0.00055754766950747,0.00436078488117118,-0.549558084165059,"LOC727865"
"KCNN2",-0.191661403317154,7.258922998831,-3.60073401827065,0.000557924526832521,0.00436265601889267,-0.550181885358977,"KCNN2"
"SLC44A1",0.309270170416964,9.12290809974791,3.60055008012074,0.000558262324941449,0.00436422088795165,-0.550740671752664,"SLC44A1"
"CFI",0.268746404377525,7.35093620254052,3.60044691848835,0.000558451863844003,0.0043646262534159,-0.551054058049895,"CFI"
"LOC650339",-0.0452689182698709,6.5874002348938,-3.59979877086525,0.000559644104139266,0.00437286618220723,-0.553022867885716,"LOC650339"
"LOC644830",-0.0625608462152938,6.61064750543623,-3.59953115678416,0.000560137073478594,0.00437563953407379,-0.553835698095557,"LOC644830"
"ZBED1",0.250938598334647,9.15464388203706,3.59941786657737,0.000560345888458316,0.0043761923291768,-0.554179784122077,"ZBED1"
"RPS14",0.186145178438885,11.2334739302859,3.59883519006129,0.000561421037950021,0.00438350908941272,-0.55594937373975,"RPS14"
"GRAMD1C",0.332481985817411,7.88526399376338,3.59854802589639,0.000561951630832308,0.00438657145958734,-0.556821417470448,"GRAMD1C"
"FKSG30",-0.517153941149322,8.26221882498371,-3.59790770601846,0.00056313646379734,0.00439473803603537,-0.558765727498154,"FKSG30"
"CAPRIN2",-0.350826348005555,8.54362584941978,-3.59775777468974,0.000563414235680687,0.00439582359613039,-0.559220953719223,"CAPRIN2"
"SLIT1",-0.12175097686963,6.87891533766439,-3.59728216060962,0.000564296248176998,0.00440162181771921,-0.560664939575569,"SLIT1"
"SIK1",0.398267795593782,7.64320829243834,3.59719097511586,0.000564465498696336,0.00440185887052248,-0.560941767467926,"SIK1"
"SLC7A14",-0.372099873796769,7.72319632990425,-3.59693052944357,0.000564949180540125,0.00440442507850998,-0.561732421075755,"SLC7A14"
"FGF9",-0.399117564299621,8.52892517535382,-3.59686418482422,0.000565072454078867,0.00440442507850998,-0.56193382173841,"FGF9"
"ZNF148",0.443499768834958,10.1569421226014,3.5960952650078,0.000566503031905927,0.00441449019454717,-0.564267820650343,"ZNF148"
"LOC388327",-0.0631955196224752,6.63229015741414,-3.59545402131777,0.000567698696257607,0.00442272024363876,-0.566213998810053,"LOC388327"
"LILRB4",-0.071790804368268,6.72803098914113,-3.59518440591903,0.000568202136696896,0.00442555472562447,-0.567032209875141,"LILRB4"
"APAF1",0.13658552492662,7.32566553992816,3.59494677584364,0.000568646203738611,0.00442792548723016,-0.567753318070444,"APAF1"
"HSZFP36",0.168083328697912,7.8085643799724,3.59474162762578,0.00056902983581729,0.00442982460594501,-0.56837583030435,"HSZFP36"
"GZMB",0.0899355322775701,6.5307172962219,3.59444391906156,0.000569586994919154,0.00443307334616675,-0.569279167769436,"GZMB"
"OR4A16",-0.0859484262368468,6.63824815968028,-3.59436410847221,0.000569736447767031,0.00443314810854562,-0.569521328160101,"OR4A16"
"LOC650003",-0.242255619947828,7.54165696709718,-3.59331412992905,0.000571706100747143,0.00444738242789802,-0.57270680764324,"LOC650003"
"ERLIN1",0.101467613626411,6.9556784062728,3.59320315065993,0.000571914663829478,0.00444791335706439,-0.573043463911173,"ERLIN1"
"KLHDC8B",0.209702637706343,8.36849649649718,3.59312827507073,0.000572055418146078,0.00444791679058883,-0.573270595304168,"KLHDC8B"
"SNRNP27",-0.303589649796736,8.82220683055593,-3.5927130496728,0.000572836573440689,0.00445289832713827,-0.574530100318371,"SNRNP27"
"LOC389168",0.193414099431905,10.9718707754543,3.59233855154182,0.000573541977592196,0.00445728872019432,-0.575665978951129,"LOC389168"
"SRP19",-0.225985788594286,8.66028453457387,-3.59217362962173,0.000573852885704123,0.0044586118815737,-0.576166171968803,"SRP19"
"TAF6",-0.191680044649468,6.80872645346359,-3.59194041354607,0.000574292813895183,0.00446028726362637,-0.576873467189565,"TAF6"
